"label","year","month","day","region","island","side","id_reef","reef","reef_joined","protection_status","latitude","longitude","habitat","transect","area","phylum","taxa1","taxa2","taxa3","family","trophic_group","trophic_level","functional_groups","a_ord","b_pen","species","quantity","size","biomass"
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,50,0.1315
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,65,0.2888
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,50,0.1315
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,100,1.0517
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,38,0.0577
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",2,60,0.4543
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",50,2,4e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,50,0.1315
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,60,0.2272
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,36,0.0491
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,45,0.0958
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,70,0.3607
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Sphyraenidae","Piscivore",4.49,"piscivores",0.00631,3,"Sphyraena barracuda",1,30,0.0284
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",3,8,0.0054
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",1,10,0.0034
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",2,10,0.0069
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",2,8,0.0036
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",2,10,0.0069
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",1,8,0.0018
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",1,10,0.0034
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",2,6,0.0016
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",3,8,0.0054
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2.49,"grazers",0.0277,2.871,"Stegastes adustus",1,6,8e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",2,5,9e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",1,18,0.0185
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",2,10,0.0069
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",1,4,2e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",3,10,0.0103
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",2,6,0.0016
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",1,7,0.0012
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",2,8,0.0036
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",3,4,7e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",2,8,0.0036
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",1,8,0.0018
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",1,10,0.0034
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",3,4,7e-04
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",2,6,0.0016
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",1,4,2e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",1,4,2e-04
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",10,1,0
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Herbivore",2,"grazers",0.0277,2.871,"Stegastes dienceus",1,6,8e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,4,7e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,8,0.0018
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,4,2e-04
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",2,6,0.0016
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,8,0.0054
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,4,7e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",6,4,0.0015
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,12,0.0058
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,2,0
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",7,8,0.0127
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",2,2,1e-04
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",5,4,0.0012
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",4,4,0.001
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,8,0.0054
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,6,0.0024
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,2,0
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,6,8e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,8,0.0054
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,12,0.0174
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",2,6,0.0016
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",2,4,5e-04
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,4,7e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",2,4,5e-04
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,2,0
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",2,6,0.0016
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",6,4,0.0015
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,8,0.0054
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,8,0.0018
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",2,8,0.0036
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,6,0.0024
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,2,0
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,10,0.0034
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",2,8,0.0036
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,4,2e-04
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",4,6,0.0032
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",4,4,0.001
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,4,7e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",1,8,0.0018
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,2,1e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Carnivore",3.09,"micro-invertivores",0.0277,2.871,"Stegastes leucostictus",3,8,0.0054
